CUSTOMER_ID,TOTAL_SPEND,PRE_CRISIS_ORDERS,CRISIS_ORDERS,PRE_CRISIS_RATING,CRISIS_RATING,ORDER_DROP,RATING_DROP
CUST031291,1029.05,2,0,,,2,
CUST141897,909.04,2,0,,,2,
CUST003108,821.22,2,0,,,2,
CUST112816,951.12,2,0,,,2,
CUST128885,834.27,2,0,,,2,
CUST043919,825.84,2,0,,,2,
CUST150433,893.70,2,0,,,2,
CUST095920,845.83,2,0,,,2,
CUST027476,862.90,2,0,,,2,
CUST147019,874.34,2,0,,,2,
CUST009429,1358.60,2,0,,,2,
CUST024036,867.23,2,0,,,2,
CUST152689,1050.42,2,0,,,2,
CUST119910,1235.00,2,0,,,2,
CUST060292,861.44,2,0,,,2,
CUST009202,840.61,2,0,,,2,
CUST000365,816.53,2,0,,,2,
CUST176717,1084.93,2,0,,,2,
CUST127109,1201.51,2,0,,,2,
CUST027152,1065.58,2,0,,,2,
CUST046938,963.31,2,0,,,2,
CUST100985,895.07,2,0,,,2,
CUST073560,824.26,2,0,,,2,
CUST162599,808.96,2,0,,,2,
CUST131400,959.16,2,0,,,2,
CUST058761,917.76,2,0,,,2,
CUST134458,869.49,2,0,,,2,
CUST073739,936.26,2,0,,,2,
CUST191575,1174.13,2,0,,,2,
CUST158859,835.49,2,0,,,2,
CUST169837,836.75,2,0,,,2,
CUST015405,1093.61,2,0,,,2,
CUST045339,1104.92,2,0,,,2,
CUST057235,819.32,2,0,,,2,
CUST153195,847.11,2,0,,,2,
CUST182377,878.30,2,0,,,2,
CUST197118,894.59,2,0,,,2,
CUST056373,849.11,2,0,,,2,
CUST175024,965.19,2,0,,,2,
CUST058626,893.48,2,0,,,2,
CUST064621,831.30,2,0,,,2,
CUST086665,1026.29,2,0,,,2,
CUST050789,1011.19,2,0,,,2,
CUST077014,859.79,2,0,,,2,
CUST151944,822.96,2,0,,,2,
CUST145550,1077.67,2,0,,,2,
CUST164276,872.27,2,0,,,2,
CUST093502,968.56,2,0,,,2,
CUST153937,1436.48,2,0,,,2,
CUST077729,1082.74,2,0,,,2,
CUST083827,921.36,2,0,,,2,
CUST171459,847.12,2,0,,,2,
CUST116130,869.85,2,0,,,2,
CUST131783,836.06,2,0,,,2,
CUST169023,906.14,2,0,,,2,
CUST029934,833.70,2,0,,,2,
CUST019996,859.26,2,0,,,2,
CUST125580,934.14,2,0,,,2,
CUST043517,939.31,2,0,,,2,
CUST037874,813.80,2,0,,,2,
CUST124979,841.16,2,0,,,2,
CUST108138,815.83,2,0,,,2,
CUST058673,865.04,2,0,,,2,
CUST027118,1030.86,2,0,,,2,
CUST124858,869.33,2,0,,,2,
CUST003074,890.01,2,0,,,2,
CUST007788,929.78,2,0,,,2,
CUST042315,832.84,2,0,,,2,
CUST008602,953.23,2,0,,,2,
CUST045760,830.84,2,0,,,2,
CUST147349,856.15,2,0,,,2,
CUST021644,815.32,2,0,,,2,
CUST079926,925.67,2,0,,,2,
CUST091219,996.02,2,0,,,2,
CUST061584,965.29,2,0,,,2,
CUST054469,967.32,2,0,,,2,
CUST038945,853.24,2,0,,,2,
CUST042221,916.19,2,0,,,2,
CUST069491,1055.78,2,0,,,2,
CUST114857,929.08,2,0,,,2,
CUST168742,896.15,2,0,,,2,
CUST137728,924.06,2,0,,,2,
CUST162845,937.45,2,0,,,2,
CUST156027,1012.59,2,0,,,2,
CUST135906,1073.37,2,0,,,2,
CUST197170,1213.17,2,0,,,2,
CUST104319,833.51,2,0,,,2,
CUST121072,833.42,2,0,,,2,
CUST033794,893.17,2,0,,,2,
CUST036253,901.65,2,0,,,2,
CUST180010,814.41,2,0,,,2,
CUST183009,853.43,2,0,,,2,
CUST152985,944.06,2,0,,,2,
CUST192890,952.43,2,0,,,2,
CUST144736,905.64,2,0,,,2,
CUST125662,912.79,2,0,,,2,
CUST150913,881.50,2,0,,,2,
CUST144553,949.60,2,0,,,2,
CUST046594,1016.47,2,0,,,2,
CUST151157,987.66,2,0,,,2,
CUST064396,875.79,2,0,,,2,
CUST043446,878.24,2,0,,,2,
CUST086096,954.99,2,0,,,2,
CUST000313,826.20,2,0,,,2,
CUST062549,907.06,2,0,,,2,
CUST192143,925.53,2,0,,,2,
CUST046214,1109.98,2,0,,,2,
CUST070856,1031.67,2,0,,,2,
CUST133046,831.46,2,0,,,2,
CUST064721,838.33,2,0,,,2,
CUST142274,816.86,2,0,,,2,
CUST005040,944.06,2,0,,,2,
CUST190340,992.76,2,0,,,2,
CUST015796,836.31,2,0,,,2,
CUST044231,838.07,2,0,,,2,
CUST064745,1022.77,2,0,,,2,
CUST100102,930.78,2,0,,,2,
CUST109050,857.64,2,0,,,2,
CUST069113,948.30,2,0,,,2,
CUST190379,859.70,2,0,,,2,
CUST113442,816.12,2,0,,,2,
CUST036951,880.95,2,0,,,2,
CUST091232,1211.06,2,0,,,2,
CUST182162,895.67,2,0,,,2,
CUST152890,821.29,2,0,,,2,
CUST082871,1021.97,2,0,,,2,
CUST169518,881.69,2,0,,,2,
CUST149216,952.05,2,0,,,2,
CUST100836,992.63,2,0,,,2,
CUST054438,920.07,2,0,,,2,
CUST145467,1008.72,2,0,,,2,
CUST191647,915.60,2,0,,,2,
CUST072994,972.53,2,0,,,2,
CUST197692,842.52,2,0,,,2,
CUST097908,957.20,2,0,,,2,
CUST198825,926.11,2,0,,,2,
CUST049659,843.10,2,0,,,2,
CUST054156,883.88,2,0,,,2,
CUST044239,835.70,2,0,,,2,
CUST171742,860.63,2,0,,,2,
CUST041772,866.54,2,0,,,2,
CUST196835,830.64,2,0,,,2,
CUST164147,1026.65,2,0,,,2,
CUST095183,811.04,2,0,,,2,
CUST001019,845.47,2,0,,,2,
CUST141559,843.57,2,0,,,2,
CUST166160,843.53,2,0,,,2,
CUST070463,1107.32,2,0,,,2,
CUST015794,860.32,2,0,,,2,
CUST015449,927.04,2,0,,,2,
CUST199312,1143.66,2,0,,,2,
CUST030194,968.66,2,0,,,2,
CUST150231,837.48,2,0,,,2,
CUST160281,1005.84,2,0,,,2,
CUST151391,1062.74,2,0,,,2,
CUST180702,918.25,2,0,,,2,
CUST098953,898.61,2,0,,,2,
CUST167432,908.42,2,0,,,2,
CUST085896,859.08,2,0,,,2,
CUST027658,983.23,2,0,,,2,
CUST169769,887.54,2,0,,,2,
CUST170828,809.02,2,0,,,2,
CUST014648,966.63,2,0,,,2,
CUST125278,882.98,2,0,,,2,
CUST017379,815.97,2,0,,,2,
CUST105075,887.05,2,0,,,2,
CUST088276,903.26,2,0,,,2,
CUST127027,1114.39,2,0,,,2,
CUST030590,957.96,2,0,,,2,
CUST088160,879.23,2,0,,,2,
CUST119332,841.20,2,0,,,2,
CUST159604,887.93,2,0,,,2,
CUST107006,823.09,2,0,,,2,
CUST186624,927.71,2,0,,,2,
CUST064700,844.75,2,0,,,2,
CUST195352,1174.39,2,0,,,2,
CUST009977,893.32,2,0,,,2,
CUST071652,999.66,2,0,,,2,
CUST070618,1011.53,2,0,,,2,
CUST099156,927.95,2,0,,,2,
CUST189112,1048.30,2,0,,,2,
CUST119004,829.46,2,0,,,2,
CUST012616,827.46,2,0,,,2,
CUST186226,1042.08,2,0,,,2,
CUST182739,859.46,2,0,,,2,
CUST190621,950.05,2,0,,,2,
CUST113460,944.08,2,0,,,2,
CUST110983,865.43,2,0,,,2,
CUST192961,816.37,2,0,,,2,
CUST027726,817.42,2,0,,,2,
CUST166082,823.42,2,0,,,2,
CUST088715,817.63,2,0,,,2,
CUST100853,920.59,2,0,,,2,
CUST078269,1014.92,2,0,,,2,
CUST049419,958.79,2,0,,,2,
CUST083380,1020.08,2,0,,,2,
CUST075077,810.08,2,0,,,2,
CUST192464,1035.22,2,0,,,2,
CUST074885,919.13,2,0,,,2,
CUST051272,856.54,2,0,,,2,
CUST179158,874.13,2,0,,,2,
CUST129116,878.18,2,0,,,2,
CUST080613,884.73,2,0,,,2,
CUST085547,849.54,2,0,,,2,
CUST126187,893.22,2,0,,,2,
CUST075372,834.21,2,0,,,2,
CUST093605,916.67,2,0,,,2,
CUST026526,1119.42,3,1,,,2,
CUST092059,943.21,2,0,,,2,
CUST099639,1123.35,2,0,,,2,
CUST178544,1047.37,2,0,,,2,
CUST076418,1058.84,3,1,,,2,
CUST084808,813.27,3,1,,,2,
CUST166626,940.71,3,1,,3.7000000,2,
CUST063596,825.93,2,0,,,2,
CUST138348,1101.44,2,0,,,2,
CUST089444,890.37,2,0,,,2,
CUST022755,906.29,2,0,,,2,
CUST185117,957.35,2,0,,,2,
CUST078903,953.70,2,0,,,2,
CUST081000,989.80,2,0,,,2,
CUST082988,1740.74,2,0,,,2,
CUST024357,1098.01,2,0,,,2,
CUST140878,905.12,2,0,,,2,
CUST156745,835.68,2,0,,,2,
CUST156599,911.58,2,0,,,2,
CUST186973,871.28,2,0,,,2,
CUST064337,985.20,2,0,,,2,
CUST192062,817.45,2,0,,,2,
CUST005115,1196.89,2,0,,,2,
CUST179079,1164.94,2,0,5.0000000,,2,5.0000000
CUST088523,936.07,2,0,5.0000000,,2,5.0000000
CUST039974,855.57,2,0,5.0000000,,2,5.0000000
CUST132013,862.39,3,1,5.0000000,,2,5.0000000
CUST021577,819.84,2,0,5.0000000,,2,5.0000000
CUST094743,1256.70,2,0,5.0000000,,2,5.0000000
CUST032334,883.29,3,1,5.0000000,,2,5.0000000
CUST118886,1183.27,2,0,5.0000000,,2,5.0000000
CUST015173,1039.16,2,0,5.0000000,,2,5.0000000
CUST153316,1395.85,2,0,5.0000000,,2,5.0000000
CUST161370,1019.45,2,0,5.0000000,,2,5.0000000
CUST107642,822.60,2,0,5.0000000,,2,5.0000000
CUST159194,850.16,2,0,5.0000000,,2,5.0000000
CUST185589,902.49,2,0,5.0000000,,2,5.0000000
CUST049923,881.85,2,0,5.0000000,,2,5.0000000
CUST159040,1238.66,2,0,5.0000000,,2,5.0000000
CUST157469,889.42,2,0,5.0000000,,2,5.0000000
CUST173230,837.22,2,0,5.0000000,,2,5.0000000
CUST161377,1108.82,2,0,5.0000000,,2,5.0000000
CUST116213,951.14,2,0,5.0000000,,2,5.0000000
CUST102803,847.16,2,0,5.0000000,,2,5.0000000
CUST176808,867.28,2,0,5.0000000,,2,5.0000000
CUST056175,888.96,2,0,5.0000000,,2,5.0000000
CUST068709,945.04,2,0,5.0000000,,2,5.0000000
CUST114993,879.69,2,0,5.0000000,,2,5.0000000
CUST183916,817.10,2,0,5.0000000,,2,5.0000000
CUST078291,813.27,2,0,5.0000000,,2,5.0000000
CUST124740,843.84,2,0,5.0000000,,2,5.0000000
CUST031117,1016.11,2,0,5.0000000,,2,5.0000000
CUST110900,940.02,2,0,5.0000000,,2,5.0000000
CUST182160,1128.90,2,0,5.0000000,,2,5.0000000
CUST021580,879.93,2,0,5.0000000,,2,5.0000000
CUST079945,956.62,2,0,5.0000000,,2,5.0000000
CUST145411,825.42,2,0,5.0000000,,2,5.0000000
CUST129268,845.54,2,0,5.0000000,,2,5.0000000
CUST105789,919.06,2,0,5.0000000,,2,5.0000000
CUST145108,1021.66,2,0,5.0000000,,2,5.0000000
CUST150966,820.97,2,0,5.0000000,,2,5.0000000
CUST125287,929.58,2,0,5.0000000,,2,5.0000000
CUST121729,840.46,2,0,5.0000000,,2,5.0000000
CUST170591,836.52,2,0,5.0000000,,2,5.0000000
CUST101753,1264.18,2,0,5.0000000,,2,5.0000000
CUST053003,978.09,2,0,5.0000000,,2,5.0000000
CUST050381,960.63,2,0,5.0000000,,2,5.0000000
CUST143140,860.13,2,0,5.0000000,,2,5.0000000
CUST003937,809.49,2,0,5.0000000,,2,5.0000000
CUST190547,878.41,2,0,5.0000000,,2,5.0000000
CUST026425,924.79,2,0,5.0000000,,2,5.0000000
CUST172581,956.51,2,0,5.0000000,,2,5.0000000
CUST086309,928.54,2,0,5.0000000,,2,5.0000000
CUST083571,953.81,2,0,5.0000000,,2,5.0000000
CUST188881,952.81,2,0,5.0000000,,2,5.0000000
CUST091158,852.33,2,0,5.0000000,,2,5.0000000
CUST073887,920.46,2,0,5.0000000,,2,5.0000000
CUST111748,821.45,2,0,5.0000000,,2,5.0000000
CUST016549,954.75,2,0,5.0000000,,2,5.0000000
CUST070046,812.62,2,0,5.0000000,,2,5.0000000
CUST107105,874.29,2,0,5.0000000,,2,5.0000000
CUST093309,1102.57,2,0,5.0000000,,2,5.0000000
CUST144781,871.83,2,0,5.0000000,,2,5.0000000
CUST111402,853.90,2,0,5.0000000,,2,5.0000000
CUST054188,884.91,2,0,5.0000000,,2,5.0000000
CUST182560,974.04,2,0,5.0000000,,2,5.0000000
CUST003819,855.42,2,0,5.0000000,,2,5.0000000
CUST013189,1444.92,2,0,5.0000000,,2,5.0000000
CUST060457,919.90,2,0,5.0000000,,2,5.0000000
CUST051770,871.86,2,0,5.0000000,,2,5.0000000
CUST068968,901.26,2,0,5.0000000,,2,5.0000000
CUST036805,895.37,2,0,5.0000000,,2,5.0000000
CUST004387,1443.90,2,0,5.0000000,,2,5.0000000
CUST087019,882.64,2,0,5.0000000,,2,5.0000000
CUST066847,1334.75,2,0,5.0000000,,2,5.0000000
CUST043352,862.78,2,0,5.0000000,,2,5.0000000
CUST014684,917.96,2,0,5.0000000,,2,5.0000000
CUST018162,1176.64,2,0,5.0000000,,2,5.0000000
CUST137988,827.68,2,0,5.0000000,,2,5.0000000
CUST097993,1025.74,2,0,5.0000000,,2,5.0000000
CUST124517,985.18,2,0,5.0000000,,2,5.0000000
CUST117809,1196.40,2,0,5.0000000,,2,5.0000000
CUST159764,845.55,2,0,5.0000000,,2,5.0000000
CUST006076,893.00,2,0,5.0000000,,2,5.0000000
CUST157306,915.35,2,0,5.0000000,,2,5.0000000
CUST036733,846.43,2,0,5.0000000,,2,5.0000000
CUST167165,834.41,2,0,5.0000000,,2,5.0000000
CUST161693,890.24,2,0,5.0000000,,2,5.0000000
CUST058340,938.93,2,0,5.0000000,,2,5.0000000
CUST084354,1272.01,2,0,5.0000000,,2,5.0000000
CUST075542,990.05,2,0,5.0000000,,2,5.0000000
CUST080427,826.41,2,0,5.0000000,,2,5.0000000
CUST106728,880.36,2,0,5.0000000,,2,5.0000000
CUST179147,947.40,2,0,5.0000000,,2,5.0000000
CUST028192,830.87,2,0,5.0000000,,2,5.0000000
CUST155339,963.19,2,0,5.0000000,,2,5.0000000
CUST109512,940.73,2,0,5.0000000,,2,5.0000000
CUST137742,821.38,2,0,5.0000000,,2,5.0000000
CUST078810,851.32,2,0,5.0000000,,2,5.0000000
CUST011278,985.08,2,0,5.0000000,,2,5.0000000
CUST066528,1045.92,2,0,5.0000000,,2,5.0000000
CUST153046,809.78,2,0,5.0000000,,2,5.0000000
CUST027584,1127.93,2,0,5.0000000,,2,5.0000000
CUST187489,930.75,2,0,5.0000000,,2,5.0000000
CUST034887,848.59,2,0,5.0000000,,2,5.0000000
CUST108775,821.30,2,0,5.0000000,,2,5.0000000
CUST194807,1040.76,2,0,5.0000000,,2,5.0000000
CUST121802,1125.02,2,0,5.0000000,,2,5.0000000
CUST023965,944.08,2,0,5.0000000,,2,5.0000000
CUST081661,932.40,2,0,5.0000000,,2,5.0000000
CUST087640,838.34,2,0,5.0000000,,2,5.0000000
CUST006053,816.93,2,0,5.0000000,,2,5.0000000
CUST100174,863.53,2,0,5.0000000,,2,5.0000000
CUST154107,942.22,2,0,5.0000000,,2,5.0000000
CUST158666,1375.46,2,0,5.0000000,,2,5.0000000
CUST066249,816.23,2,0,5.0000000,,2,5.0000000
CUST071161,839.51,2,0,5.0000000,,2,5.0000000
CUST160160,1285.90,2,0,5.0000000,,2,5.0000000
CUST046060,927.28,2,0,5.0000000,,2,5.0000000
CUST069603,1011.14,2,0,5.0000000,,2,5.0000000
CUST039598,846.12,2,0,5.0000000,,2,5.0000000
CUST125356,841.35,2,0,5.0000000,,2,5.0000000
CUST123467,1010.03,2,0,5.0000000,,2,5.0000000
CUST098721,1003.00,2,0,5.0000000,,2,5.0000000
CUST086414,990.08,2,0,5.0000000,,2,5.0000000
CUST012234,948.68,2,0,5.0000000,,2,5.0000000
CUST063010,853.79,2,0,5.0000000,,2,5.0000000
CUST186044,1035.82,2,0,5.0000000,,2,5.0000000
CUST069002,1064.39,2,0,5.0000000,,2,5.0000000
CUST059666,830.16,2,0,5.0000000,,2,5.0000000
CUST092163,887.18,2,0,5.0000000,,2,5.0000000
CUST126831,934.14,2,0,5.0000000,,2,5.0000000
CUST086304,875.67,2,0,5.0000000,,2,5.0000000
CUST029401,1000.20,2,0,5.0000000,,2,5.0000000
CUST177075,1206.88,2,0,5.0000000,,2,5.0000000
CUST048264,858.26,2,0,5.0000000,,2,5.0000000
CUST180440,873.40,2,0,5.0000000,,2,5.0000000
CUST101161,814.08,2,0,5.0000000,,2,5.0000000
CUST147590,845.48,2,0,5.0000000,,2,5.0000000
CUST113046,1163.03,3,1,5.0000000,,2,5.0000000
CUST189023,1011.20,2,0,5.0000000,,2,5.0000000
CUST161081,1069.28,2,0,5.0000000,,2,5.0000000
CUST164354,926.07,2,0,5.0000000,,2,5.0000000
CUST144345,829.07,2,0,5.0000000,,2,5.0000000
CUST178475,883.48,2,0,5.0000000,,2,5.0000000
CUST010953,991.03,2,0,5.0000000,,2,5.0000000
CUST094485,841.20,2,0,5.0000000,,2,5.0000000
CUST053778,899.69,2,0,5.0000000,,2,5.0000000
CUST103819,886.45,2,0,5.0000000,,2,5.0000000
CUST173303,885.42,2,0,5.0000000,,2,5.0000000
CUST100901,877.95,2,0,5.0000000,,2,5.0000000
CUST185304,841.20,2,0,5.0000000,,2,5.0000000
CUST109148,887.10,2,0,5.0000000,,2,5.0000000
CUST139560,820.12,2,0,5.0000000,,2,5.0000000
CUST151991,1029.29,2,0,5.0000000,,2,5.0000000
CUST078198,831.11,2,0,5.0000000,,2,5.0000000
CUST165958,856.92,2,0,5.0000000,,2,5.0000000
CUST137385,1010.18,2,0,5.0000000,,2,5.0000000
CUST147866,1126.33,2,0,5.0000000,,2,5.0000000
CUST034426,1195.47,2,0,5.0000000,,2,5.0000000
CUST165000,915.69,2,0,5.0000000,,2,5.0000000
CUST147505,893.29,2,0,5.0000000,,2,5.0000000
CUST151666,818.06,2,0,5.0000000,,2,5.0000000
CUST087629,1045.57,2,0,5.0000000,,2,5.0000000
CUST193628,863.56,2,0,5.0000000,,2,5.0000000
CUST056489,886.30,2,0,5.0000000,,2,5.0000000
CUST158764,809.72,2,0,5.0000000,,2,5.0000000
CUST105149,1090.18,2,0,5.0000000,,2,5.0000000
CUST179776,845.78,2,0,5.0000000,,2,5.0000000
CUST121860,988.40,2,0,5.0000000,,2,5.0000000
CUST136549,1037.22,2,0,5.0000000,,2,5.0000000
CUST195772,872.21,2,0,5.0000000,,2,5.0000000
CUST078313,1041.65,2,0,5.0000000,,2,5.0000000
CUST056777,906.59,2,0,5.0000000,,2,5.0000000
CUST042806,809.44,2,0,5.0000000,,2,5.0000000
CUST062580,903.93,2,0,5.0000000,,2,5.0000000
CUST046704,916.75,2,0,5.0000000,,2,5.0000000
CUST197141,819.83,2,0,5.0000000,,2,5.0000000
CUST016761,836.06,2,0,5.0000000,,2,5.0000000
CUST165822,862.80,2,0,5.0000000,,2,5.0000000
CUST162339,860.11,2,0,5.0000000,,2,5.0000000
CUST158492,880.61,2,0,4.9500000,,2,4.9500000
CUST175655,900.76,2,0,4.9500000,,2,4.9500000
CUST093253,998.76,2,0,4.9500000,,2,4.9500000
CUST081727,818.56,2,0,4.9500000,,2,4.9500000
CUST000641,815.42,2,0,4.9500000,,2,4.9500000
CUST196990,821.92,2,0,4.9500000,,2,4.9500000
CUST054404,817.98,2,0,4.9500000,,2,4.9500000
CUST076678,1020.39,2,0,4.9500000,,2,4.9500000
CUST136009,819.92,2,0,4.9500000,,2,4.9500000
CUST054501,887.46,2,0,4.9500000,,2,4.9500000
CUST136483,993.91,2,0,4.9500000,,2,4.9500000
CUST087865,887.04,2,0,4.9500000,,2,4.9500000
CUST007854,828.57,2,0,4.9500000,,2,4.9500000
CUST054018,975.24,2,0,4.9500000,,2,4.9500000
CUST004944,1046.26,2,0,4.9500000,,2,4.9500000
CUST117231,818.19,3,1,4.9333333,,2,4.9333333
CUST091195,987.46,2,0,4.9000000,,2,4.9000000
CUST019595,1023.73,2,0,4.9000000,,2,4.9000000
CUST054001,914.38,2,0,4.9000000,,2,4.9000000
CUST083147,826.50,2,0,4.9000000,,2,4.9000000
CUST157412,1104.41,2,0,4.9000000,,2,4.9000000
CUST049645,842.28,2,0,4.9000000,,2,4.9000000
CUST172140,1015.65,2,0,4.9000000,,2,4.9000000
CUST072299,1038.22,2,0,4.9000000,,2,4.9000000
CUST171618,964.17,2,0,4.9000000,,2,4.9000000
CUST087617,974.90,2,0,4.9000000,,2,4.9000000
CUST008229,835.65,2,0,4.9000000,,2,4.9000000
CUST053527,1023.35,2,0,4.9000000,,2,4.9000000
CUST194644,956.18,2,0,4.9000000,,2,4.9000000
CUST096334,812.90,2,0,4.9000000,,2,4.9000000
CUST162369,899.73,2,0,4.9000000,,2,4.9000000
CUST017969,1008.81,2,0,4.9000000,,2,4.9000000
CUST107362,872.86,2,0,4.9000000,,2,4.9000000
CUST039581,839.61,2,0,4.9000000,,2,4.9000000
CUST119632,833.53,2,0,4.9000000,,2,4.9000000
CUST181193,1286.89,2,0,4.9000000,,2,4.9000000
CUST023587,871.77,2,0,4.9000000,,2,4.9000000
CUST148239,861.28,2,0,4.9000000,,2,4.9000000
CUST010821,937.92,2,0,4.9000000,,2,4.9000000
CUST105865,1119.83,2,0,4.9000000,,2,4.9000000
CUST081110,1077.03,2,0,4.9000000,,2,4.9000000
CUST187208,815.54,2,0,4.9000000,,2,4.9000000
CUST197192,1023.47,2,0,4.9000000,,2,4.9000000
CUST075866,1004.31,2,0,4.9000000,,2,4.9000000
CUST194746,894.67,2,0,4.9000000,,2,4.9000000
CUST058293,821.68,2,0,4.9000000,,2,4.9000000
CUST126512,911.84,2,0,4.9000000,,2,4.9000000
CUST041831,952.98,2,0,4.9000000,,2,4.9000000
CUST161278,1184.83,2,0,4.9000000,,2,4.9000000
CUST195625,925.11,2,0,4.9000000,,2,4.9000000
CUST151692,859.44,2,0,4.9000000,,2,4.9000000
CUST064391,855.49,2,0,4.9000000,,2,4.9000000
CUST033667,853.57,2,0,4.9000000,,2,4.9000000
CUST060962,882.00,2,0,4.9000000,,2,4.9000000
CUST104314,830.00,2,0,4.9000000,,2,4.9000000
CUST025849,849.40,2,0,4.9000000,,2,4.9000000
CUST049842,981.18,2,0,4.9000000,,2,4.9000000
CUST023308,863.96,2,0,4.9000000,,2,4.9000000
CUST026413,999.70,2,0,4.9000000,,2,4.9000000
CUST078228,827.26,2,0,4.9000000,,2,4.9000000
CUST151836,826.97,2,0,4.9000000,,2,4.9000000
CUST065086,957.25,2,0,4.9000000,,2,4.9000000
CUST060652,1186.70,2,0,4.9000000,,2,4.9000000
CUST077616,900.70,2,0,4.9000000,,2,4.9000000
CUST066446,819.53,2,0,4.9000000,,2,4.9000000
CUST190432,896.75,2,0,4.9000000,,2,4.9000000
CUST139828,1245.19,2,0,4.9000000,,2,4.9000000
CUST166566,810.73,2,0,4.9000000,,2,4.9000000
CUST093323,855.96,2,0,4.9000000,,2,4.9000000
CUST044951,1168.34,2,0,4.9000000,,2,4.9000000
CUST053671,1223.87,3,1,4.9000000,,2,4.9000000
CUST181023,824.14,2,0,4.9000000,,2,4.9000000
CUST133991,952.93,2,0,4.9000000,,2,4.9000000
CUST186584,870.96,2,0,4.9000000,,2,4.9000000
CUST051029,903.62,2,0,4.9000000,,2,4.9000000
CUST002011,879.13,2,0,4.9000000,,2,4.9000000
CUST052034,1228.18,2,0,4.9000000,,2,4.9000000
CUST022053,868.94,2,0,4.9000000,,2,4.9000000
CUST167242,825.67,2,0,4.9000000,,2,4.9000000
CUST091009,819.81,2,0,4.9000000,,2,4.9000000
CUST165847,868.02,2,0,4.9000000,,2,4.9000000
CUST123855,1164.33,2,0,4.9000000,,2,4.9000000
CUST155418,1103.83,2,0,4.9000000,,2,4.9000000
CUST156415,918.99,2,0,4.9000000,,2,4.9000000
CUST082905,1065.13,2,0,4.9000000,,2,4.9000000
CUST015580,938.05,2,0,4.9000000,,2,4.9000000
CUST135998,933.00,2,0,4.9000000,,2,4.9000000
CUST000935,886.18,2,0,4.9000000,,2,4.9000000
CUST087364,1016.07,2,0,4.9000000,,2,4.9000000
CUST106372,859.51,2,0,4.9000000,,2,4.9000000
CUST169029,1132.28,2,0,4.9000000,,2,4.9000000
CUST107853,1026.47,2,0,4.9000000,,2,4.9000000
CUST101884,807.60,2,0,4.9000000,,2,4.9000000
CUST008847,1198.38,2,0,4.9000000,,2,4.9000000
CUST171530,821.78,2,0,4.9000000,,2,4.9000000
CUST074789,1058.51,2,0,4.9000000,,2,4.9000000
CUST013998,808.13,2,0,4.9000000,,2,4.9000000
CUST083152,915.49,2,0,4.9000000,,2,4.9000000
CUST179715,1021.45,2,0,4.9000000,,2,4.9000000
CUST151264,832.53,2,0,4.9000000,,2,4.9000000
CUST168828,812.73,2,0,4.9000000,,2,4.9000000
CUST136377,809.86,2,0,4.9000000,,2,4.9000000
CUST042881,923.76,2,0,4.9000000,,2,4.9000000
CUST193659,1295.80,2,0,4.9000000,,2,4.9000000
CUST182752,1143.26,2,0,4.9000000,,2,4.9000000
CUST185640,944.63,2,0,4.9000000,,2,4.9000000
CUST007306,825.10,2,0,4.9000000,,2,4.9000000
CUST177355,906.33,2,0,4.8500000,,2,4.8500000
CUST117250,1011.24,2,0,4.8500000,,2,4.8500000
CUST196646,1026.86,2,0,4.8500000,,2,4.8500000
CUST051019,940.47,2,0,4.8500000,,2,4.8500000
CUST116904,941.16,2,0,4.8500000,,2,4.8500000
CUST165309,1178.54,2,0,4.8500000,,2,4.8500000
CUST059678,856.96,2,0,4.8500000,,2,4.8500000
CUST004658,817.01,2,0,4.8500000,,2,4.8500000
CUST032044,1035.43,3,1,4.8500000,,2,4.8500000
CUST026395,1111.26,2,0,4.8500000,,2,4.8500000
CUST031664,957.49,2,0,4.8500000,,2,4.8500000
CUST014458,940.30,2,0,4.8500000,,2,4.8500000
CUST132135,1072.33,2,0,4.8500000,,2,4.8500000
CUST164219,881.73,2,0,4.8500000,,2,4.8500000
CUST109507,982.33,2,0,4.8500000,,2,4.8500000
CUST182136,886.69,2,0,4.8500000,,2,4.8500000
CUST005431,914.34,2,0,4.8500000,,2,4.8500000
CUST193772,857.11,2,0,4.8500000,,2,4.8500000
CUST126232,901.07,2,0,4.8500000,,2,4.8500000
CUST021120,1129.59,2,0,4.8500000,,2,4.8500000
CUST069326,855.45,2,0,4.8500000,,2,4.8500000
CUST019128,861.10,2,0,4.8500000,,2,4.8500000
CUST056819,904.01,2,0,4.8500000,,2,4.8500000
CUST030546,864.75,2,0,4.8500000,,2,4.8500000
CUST076524,833.92,2,0,4.8500000,,2,4.8500000
CUST076601,1014.78,2,0,4.8500000,,2,4.8500000
CUST138449,855.15,2,0,4.8500000,,2,4.8500000
CUST195934,829.51,2,0,4.8500000,,2,4.8500000
CUST028298,1708.00,3,1,4.8000000,,2,4.8000000
CUST055840,817.75,2,0,4.8000000,,2,4.8000000
CUST140451,1167.35,2,0,4.8000000,,2,4.8000000
CUST033239,864.99,2,0,4.8000000,,2,4.8000000
CUST075351,1240.45,2,0,4.8000000,,2,4.8000000
CUST094910,974.02,2,0,4.8000000,,2,4.8000000
CUST013370,820.99,2,0,4.8000000,,2,4.8000000
CUST147728,941.67,2,0,4.8000000,,2,4.8000000
CUST041987,830.23,2,0,4.8000000,,2,4.8000000
CUST086283,886.35,2,0,4.8000000,,2,4.8000000
CUST182981,819.18,2,0,4.8000000,,2,4.8000000
