CUSTOMER_ID,CITY,PREFERRED_CUISINE,PRE_ORDER_COUNT,CRISIS_ORDER_COUNT,ORDER_FREQUENCY_DROP,PRE_RATING,CRISIS_RATING,RATING_DROP,AVG_DELIVERY_DELAY
CUST051162,Delhi,Biryani,3,0,3,4.000000,,,
CUST136896,Delhi,Pizza,3,0,3,4.333333,,,
CUST042470,Pune,Chinese,3,0,3,,,,
CUST081605,Bengaluru,North Indian,3,0,3,5.000000,,,
CUST175427,Ahmedabad,Biryani,3,0,3,4.666667,,,
CUST152274,Hyderabad,Pizza,3,0,3,4.666667,,,
CUST145952,Bengaluru,Desserts,3,0,3,4.000000,,,
CUST044476,Bengaluru,North Indian,3,0,3,4.666667,,,
CUST156373,Kolkata,Biryani,3,0,3,5.000000,,,
CUST060512,Hyderabad,Chinese,3,0,3,5.000000,,,
CUST099274,Bengaluru,Biryani,3,0,3,4.500000,,,
CUST168615,Delhi,North Indian,3,0,3,4.500000,,,
CUST117648,Delhi,Biryani,3,0,3,4.000000,,,
CUST120612,Mumbai,North Indian,3,0,3,4.000000,,,
CUST183203,Hyderabad,South Indian,3,0,3,4.000000,,,
CUST057401,Mumbai,Fast Food,3,0,3,4.666667,,,
CUST157648,Chennai,Biryani,3,0,3,4.000000,,,
CUST122027,Bengaluru,Chinese,3,0,3,4.333333,,,
CUST027476,Chennai,South Indian,3,0,3,4.000000,,,
CUST034255,Pune,Pizza,3,0,3,4.000000,,,
CUST081371,Mumbai,Pizza,3,0,3,,,,
CUST049975,Bengaluru,Desserts,3,0,3,5.000000,,,
CUST173226,Bengaluru,Desserts,3,0,3,4.333333,,,
CUST094025,Chennai,Pizza,3,0,3,,,,
CUST181079,Bengaluru,Biryani,4,1,3,5.000000,,,32.000000
CUST166335,Ahmedabad,North Indian,3,0,3,4.000000,,,
CUST149530,Mumbai,North Indian,3,0,3,4.666667,,,
CUST140401,Mumbai,Biryani,3,0,3,4.000000,,,
CUST077311,Bengaluru,Chinese,3,0,3,4.666667,,,
CUST140378,Delhi,Biryani,3,0,3,4.666667,,,
CUST127862,Chennai,South Indian,3,0,3,4.500000,,,
CUST110137,Hyderabad,Desserts,3,0,3,4.666667,,,
CUST143729,Pune,Desserts,3,0,3,5.000000,,,
CUST145193,Mumbai,Fast Food,4,1,3,5.000000,2.000000,3.000000,12.000000
CUST154907,Bengaluru,Chinese,4,1,3,4.666667,2.000000,2.666667,24.000000
CUST019846,Mumbai,Biryani,4,1,3,4.666667,2.000000,2.666667,5.000000
CUST105415,Delhi,Fast Food,5,2,3,4.500000,2.000000,2.500000,10.500000
CUST054238,Bengaluru,South Indian,4,1,3,5.000000,3.000000,2.000000,17.000000
CUST058126,Mumbai,Chinese,4,1,3,5.000000,3.000000,2.000000,4.000000
CUST045980,Chennai,Healthy,4,1,3,4.000000,2.000000,2.000000,11.000000
CUST170859,Delhi,Desserts,4,1,3,5.000000,3.000000,2.000000,16.000000
CUST199282,Chennai,North Indian,4,1,3,4.750000,3.000000,1.750000,35.000000
CUST126550,Hyderabad,North Indian,4,1,3,4.666667,3.000000,1.666667,20.000000
CUST114844,Bengaluru,Biryani,4,1,3,4.500000,3.000000,1.500000,3.000000
CUST169056,Delhi,North Indian,4,1,3,4.500000,3.000000,1.500000,-2.000000
CUST153418,Bengaluru,Chinese,4,1,3,4.500000,3.000000,1.500000,-1.000000
CUST155346,Kolkata,Fast Food,4,1,3,4.500000,3.000000,1.500000,9.000000
CUST133600,Delhi,North Indian,4,1,3,4.500000,3.000000,1.500000,3.000000
CUST066468,Mumbai,Pizza,3,0,3,5.000000,4.000000,1.000000,
CUST143529,Bengaluru,Chinese,3,0,3,5.000000,4.000000,1.000000,
CUST185729,Chennai,South Indian,3,0,3,5.000000,4.000000,1.000000,
CUST016468,Bengaluru,Fast Food,3,0,3,4.000000,4.000000,0.000000,
CUST031787,Bengaluru,North Indian,4,1,3,4.000000,4.000000,0.000000,21.000000
CUST061030,Hyderabad,Chinese,4,1,3,4.000000,4.000000,0.000000,20.000000
CUST042736,Bengaluru,Biryani,2,0,2,4.000000,,,
CUST155339,Mumbai,Biryani,2,0,2,5.000000,,,
CUST101362,Mumbai,North Indian,2,0,2,5.000000,,,
CUST098721,Chennai,Biryani,2,0,2,5.000000,,,
CUST130499,Mumbai,Biryani,3,1,2,4.500000,,,21.000000
CUST125100,Delhi,North Indian,2,0,2,4.500000,,,
CUST009769,Bengaluru,Chinese,2,0,2,,,,
CUST152689,Mumbai,Biryani,2,0,2,,,,
CUST115455,Hyderabad,Chinese,3,1,2,4.333333,,,18.000000
CUST011053,Bengaluru,Chinese,2,0,2,5.000000,,,
CUST143870,Delhi,Pizza,2,0,2,5.000000,,,
CUST076396,Bengaluru,North Indian,2,0,2,4.000000,,,
CUST187459,Bengaluru,Chinese,2,0,2,5.000000,,,
CUST045339,Delhi,Desserts,2,0,2,,,,
CUST116717,Ahmedabad,Fast Food,2,0,2,,,,
CUST023752,Bengaluru,Fast Food,2,0,2,,,,
CUST126862,Hyderabad,South Indian,2,0,2,4.000000,,,
CUST062065,Hyderabad,Pizza,2,0,2,5.000000,,,
CUST022525,Bengaluru,South Indian,2,0,2,5.000000,,,
CUST136483,Mumbai,North Indian,2,0,2,5.000000,,,
CUST086096,Mumbai,Chinese,2,0,2,,,,
CUST072299,Hyderabad,South Indian,2,0,2,5.000000,,,
CUST018109,Bengaluru,Fast Food,2,0,2,4.500000,,,
CUST082873,Bengaluru,Desserts,2,0,2,4.000000,,,
CUST099281,Pune,Pizza,2,0,2,4.500000,,,
CUST124301,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST095131,Hyderabad,South Indian,3,1,2,4.000000,,,-1.000000
CUST170893,Kolkata,South Indian,2,0,2,4.000000,,,
CUST009216,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST120657,Kolkata,South Indian,2,0,2,,,,
CUST135345,Mumbai,Desserts,2,0,2,5.000000,,,
CUST191674,Pune,Pizza,2,0,2,5.000000,,,
CUST143488,Bengaluru,Pizza,2,0,2,4.000000,,,
CUST077729,Delhi,Pizza,2,0,2,,,,
CUST075935,Delhi,Healthy,3,1,2,4.000000,,,0.000000
CUST028925,Ahmedabad,Biryani,2,0,2,4.000000,,,
CUST091511,Bengaluru,Desserts,2,0,2,5.000000,,,
CUST064645,Bengaluru,South Indian,2,0,2,4.000000,,,
CUST017440,Bengaluru,South Indian,2,0,2,,,,
CUST099564,Chennai,Biryani,2,0,2,5.000000,,,
CUST164662,Kolkata,Fast Food,2,0,2,,,,
CUST171323,Mumbai,Pizza,2,0,2,4.500000,,,
CUST039901,Chennai,Pizza,2,0,2,4.500000,,,
CUST154142,Ahmedabad,Desserts,2,0,2,4.000000,,,
CUST114398,Kolkata,Desserts,2,0,2,,,,
CUST170717,Kolkata,Biryani,2,0,2,5.000000,,,
CUST034691,Hyderabad,Biryani,2,0,2,,,,
CUST091232,Bengaluru,Biryani,2,0,2,,,,
CUST000931,Bengaluru,Biryani,2,0,2,4.000000,,,
CUST177768,Pune,Biryani,2,0,2,5.000000,,,
CUST193314,Mumbai,Pizza,3,1,2,5.000000,,,2.000000
CUST059978,Chennai,North Indian,2,0,2,5.000000,,,
CUST198028,Bengaluru,Biryani,2,0,2,4.000000,,,
CUST179879,Hyderabad,Desserts,2,0,2,5.000000,,,
CUST019442,Bengaluru,Pizza,2,0,2,5.000000,,,
CUST109252,Bengaluru,North Indian,2,0,2,4.000000,,,
CUST106154,Bengaluru,North Indian,2,0,2,,,,
CUST059148,Bengaluru,Chinese,2,0,2,5.000000,,,
CUST127027,Hyderabad,South Indian,2,0,2,,,,
CUST179444,Ahmedabad,Biryani,2,0,2,5.000000,,,
CUST039921,Mumbai,Biryani,2,0,2,5.000000,,,
CUST039036,Delhi,South Indian,2,0,2,5.000000,,,
CUST074008,Hyderabad,Biryani,2,0,2,,,,
CUST188795,Mumbai,North Indian,2,0,2,4.000000,,,
CUST063103,Chennai,South Indian,3,1,2,4.000000,,,0.000000
CUST110520,Bengaluru,North Indian,3,1,2,,,,5.000000
CUST108837,Mumbai,South Indian,2,0,2,,,,
CUST087142,Bengaluru,Chinese,3,1,2,,1.000000,,20.000000
CUST037313,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST046482,Delhi,Chinese,2,0,2,5.000000,,,
CUST086295,Bengaluru,Desserts,2,0,2,5.000000,,,
CUST127147,Kolkata,Fast Food,2,0,2,5.000000,,,
CUST048657,Pune,North Indian,2,0,2,5.000000,,,
CUST154294,Delhi,South Indian,2,0,2,,,,
CUST022322,Chennai,Pizza,2,0,2,4.500000,,,
CUST037772,Pune,North Indian,3,1,2,5.000000,,,36.000000
CUST141684,Ahmedabad,Biryani,2,0,2,5.000000,,,
CUST192488,Ahmedabad,North Indian,2,0,2,5.000000,,,
CUST157931,Delhi,North Indian,2,0,2,5.000000,,,
CUST010730,Kolkata,Desserts,2,0,2,4.000000,,,
CUST072404,Mumbai,South Indian,2,0,2,5.000000,,,
CUST159040,Mumbai,Pizza,2,0,2,5.000000,,,
CUST114578,Hyderabad,Chinese,2,0,2,4.000000,,,
CUST195988,Kolkata,Biryani,2,0,2,5.000000,,,
CUST189023,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST041831,Kolkata,South Indian,2,0,2,5.000000,,,
CUST072535,Mumbai,Biryani,2,0,2,4.000000,,,
CUST038417,Ahmedabad,Healthy,2,0,2,4.500000,,,
CUST005088,Bengaluru,Fast Food,2,0,2,5.000000,,,
CUST038245,Mumbai,Desserts,2,0,2,4.500000,,,
CUST152389,Mumbai,Pizza,2,0,2,4.000000,,,
CUST163269,Bengaluru,South Indian,2,0,2,,,,
CUST122399,Chennai,Biryani,3,1,2,4.500000,,,47.000000
CUST083708,Bengaluru,Healthy,2,0,2,4.500000,,,
CUST116507,Bengaluru,Fast Food,3,1,2,5.000000,,,-3.000000
CUST083767,Bengaluru,Desserts,2,0,2,5.000000,,,
CUST107766,Mumbai,Fast Food,2,0,2,5.000000,,,
CUST199312,Bengaluru,South Indian,2,0,2,,,,
CUST094332,Bengaluru,Chinese,2,0,2,,,,
CUST025479,Bengaluru,Healthy,2,0,2,4.000000,,,
CUST051729,Ahmedabad,Pizza,2,0,2,,,,
CUST176317,Chennai,Fast Food,2,0,2,4.000000,,,
CUST165929,Chennai,Pizza,2,0,2,4.500000,,,
CUST085454,Bengaluru,Biryani,2,0,2,5.000000,,,
CUST179079,Ahmedabad,Biryani,2,0,2,5.000000,,,
CUST184929,Mumbai,Fast Food,2,0,2,4.500000,,,
CUST171010,Ahmedabad,Pizza,2,0,2,4.000000,,,
CUST064677,Delhi,Biryani,2,0,2,4.500000,,,
CUST061844,Bengaluru,Biryani,2,0,2,4.000000,,,
CUST158214,Hyderabad,Pizza,2,0,2,4.000000,,,
CUST144232,Ahmedabad,North Indian,2,0,2,,,,
CUST021996,Ahmedabad,South Indian,2,0,2,5.000000,,,
CUST176660,Delhi,Biryani,2,0,2,5.000000,,,
CUST068524,Bengaluru,Pizza,2,0,2,4.000000,,,
CUST090875,Delhi,Healthy,2,0,2,,,,
CUST011612,Bengaluru,South Indian,2,0,2,5.000000,,,
CUST116056,Hyderabad,Desserts,2,0,2,4.000000,,,
CUST116605,Delhi,North Indian,2,0,2,5.000000,,,
CUST137571,Bengaluru,Pizza,2,0,2,4.000000,,,
CUST150097,Hyderabad,North Indian,2,0,2,4.500000,,,
CUST195959,Bengaluru,Pizza,2,0,2,5.000000,,,
CUST059694,Kolkata,North Indian,2,0,2,4.000000,,,
CUST043804,Bengaluru,Pizza,2,0,2,,,,
CUST058355,Chennai,Desserts,2,0,2,,,,
CUST084797,Pune,Biryani,2,0,2,4.000000,,,
CUST008440,Delhi,Chinese,2,0,2,4.500000,,,
CUST140134,Chennai,Healthy,2,0,2,4.000000,,,
CUST051860,Mumbai,Biryani,3,1,2,5.000000,,,12.000000
CUST153440,Mumbai,Biryani,2,0,2,5.000000,,,
CUST014367,Kolkata,South Indian,2,0,2,5.000000,,,
CUST049897,Pune,Desserts,2,0,2,5.000000,,,
CUST127638,Bengaluru,South Indian,2,0,2,,,,
CUST133819,Delhi,North Indian,2,0,2,,,,
CUST116213,Kolkata,South Indian,2,0,2,5.000000,,,
CUST187168,Hyderabad,Biryani,2,0,2,5.000000,,,
CUST096358,Hyderabad,South Indian,2,0,2,,,,
CUST026793,Kolkata,Chinese,2,0,2,5.000000,,,
CUST182752,Pune,North Indian,2,0,2,5.000000,,,
CUST045213,Pune,South Indian,2,0,2,,,,
CUST027027,Hyderabad,Healthy,3,1,2,,3.000000,,23.000000
CUST173482,Ahmedabad,Chinese,2,0,2,,,,
CUST166517,Hyderabad,North Indian,2,0,2,5.000000,,,
CUST118540,Kolkata,Chinese,2,0,2,5.000000,,,
CUST147460,Chennai,Desserts,2,0,2,4.000000,,,
CUST019539,Pune,Pizza,2,0,2,4.000000,,,
CUST126200,Bengaluru,Pizza,2,0,2,,,,
CUST071768,Bengaluru,South Indian,2,0,2,4.000000,,,
CUST067532,Hyderabad,Chinese,2,0,2,4.000000,,,
CUST154140,Hyderabad,South Indian,2,0,2,,,,
CUST138778,Ahmedabad,Pizza,2,0,2,,,,
CUST100360,Bengaluru,Fast Food,2,0,2,5.000000,,,
CUST189617,Mumbai,North Indian,2,0,2,4.000000,,,
CUST183302,Ahmedabad,South Indian,2,0,2,4.000000,,,
CUST130746,Mumbai,South Indian,2,0,2,4.000000,,,
CUST196153,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST092529,Mumbai,Desserts,2,0,2,4.000000,,,
CUST092746,Mumbai,Pizza,2,0,2,5.000000,,,
CUST147774,Mumbai,South Indian,2,0,2,4.500000,,,
CUST046708,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST179639,Delhi,South Indian,2,0,2,5.000000,,,
CUST141947,Mumbai,Pizza,2,0,2,,,,
CUST012110,Chennai,Biryani,2,0,2,5.000000,,,
CUST137831,Bengaluru,North Indian,2,0,2,4.000000,,,
CUST130829,Bengaluru,Desserts,2,0,2,5.000000,,,
CUST075994,Ahmedabad,South Indian,2,0,2,4.500000,,,
CUST018292,Delhi,Biryani,2,0,2,,,,
CUST152310,Bengaluru,Pizza,2,0,2,4.500000,,,
CUST190605,Pune,Fast Food,2,0,2,5.000000,,,
CUST128162,Mumbai,Fast Food,2,0,2,4.000000,,,
CUST003242,Pune,Healthy,2,0,2,5.000000,,,
CUST054018,Mumbai,Biryani,2,0,2,5.000000,,,
CUST149216,Pune,Chinese,2,0,2,,,,
CUST034420,Pune,Pizza,2,0,2,,,,
CUST145700,Mumbai,Desserts,2,0,2,4.000000,,,
CUST076355,Kolkata,Desserts,2,0,2,4.000000,,,
CUST169286,Ahmedabad,Desserts,2,0,2,4.000000,,,
CUST003257,Mumbai,North Indian,2,0,2,5.000000,,,
CUST073843,Chennai,South Indian,2,0,2,,,,
CUST052034,Delhi,Biryani,2,0,2,5.000000,,,
CUST059942,Pune,Fast Food,3,1,2,4.500000,,,23.000000
CUST170609,Bengaluru,Chinese,3,1,2,4.000000,,,10.000000
CUST004006,Delhi,Biryani,2,0,2,4.000000,,,
CUST109507,Mumbai,Biryani,2,0,2,5.000000,,,
CUST085509,Delhi,Chinese,2,0,2,4.000000,,,
CUST073807,Mumbai,Desserts,2,0,2,,,,
CUST029338,Bengaluru,Fast Food,2,0,2,,,,
CUST195616,Delhi,Biryani,3,1,2,5.000000,,,1.000000
CUST123355,Hyderabad,North Indian,2,0,2,4.500000,,,
CUST167647,Bengaluru,Chinese,2,0,2,4.000000,,,
CUST160977,Delhi,Chinese,2,0,2,5.000000,,,
CUST079411,Hyderabad,Biryani,3,1,2,,2.000000,,35.000000
CUST151263,Pune,Desserts,2,0,2,4.000000,,,
CUST077854,Delhi,Biryani,2,0,2,4.000000,,,
CUST012334,Ahmedabad,Chinese,3,1,2,4.333333,,,21.000000
CUST170232,Bengaluru,Desserts,2,0,2,5.000000,,,
CUST145483,Bengaluru,Fast Food,2,0,2,,,,
CUST127268,Ahmedabad,South Indian,2,0,2,5.000000,,,
CUST049842,Pune,South Indian,2,0,2,5.000000,,,
CUST017678,Delhi,Chinese,2,0,2,5.000000,,,
CUST185628,Mumbai,Fast Food,2,0,2,4.000000,,,
CUST074855,Chennai,Biryani,2,0,2,4.000000,,,
CUST056310,Mumbai,Pizza,3,1,2,4.333333,,,12.000000
CUST130543,Bengaluru,Biryani,2,0,2,5.000000,,,
CUST194119,Chennai,Chinese,2,0,2,5.000000,,,
CUST049916,Hyderabad,Fast Food,2,0,2,4.500000,,,
CUST095398,Bengaluru,Biryani,2,0,2,5.000000,,,
CUST053429,Pune,South Indian,2,0,2,4.000000,,,
CUST023540,Kolkata,North Indian,3,1,2,4.000000,,,18.000000
CUST179996,Bengaluru,Biryani,2,0,2,5.000000,,,
CUST079885,Bengaluru,Biryani,2,0,2,4.000000,,,
CUST141321,Pune,Pizza,2,0,2,5.000000,,,
CUST050666,Chennai,Pizza,2,0,2,5.000000,,,
CUST056308,Chennai,North Indian,2,0,2,5.000000,,,
CUST190332,Delhi,North Indian,2,0,2,4.000000,,,
CUST050789,Bengaluru,Chinese,2,0,2,,,,
CUST078409,Ahmedabad,South Indian,2,0,2,4.500000,,,
CUST055404,Kolkata,Biryani,2,0,2,4.000000,,,
CUST117216,Bengaluru,Chinese,2,0,2,5.000000,,,
CUST054652,Delhi,South Indian,2,0,2,5.000000,,,
CUST187433,Chennai,Chinese,2,0,2,4.000000,,,
CUST063777,Bengaluru,North Indian,2,0,2,4.000000,,,
CUST071370,Ahmedabad,Biryani,2,0,2,,,,
CUST157229,Ahmedabad,Chinese,2,0,2,5.000000,,,
CUST186210,Mumbai,Pizza,2,0,2,5.000000,,,
CUST131854,Delhi,Fast Food,2,0,2,5.000000,,,
CUST053686,Bengaluru,South Indian,2,0,2,,,,
CUST175023,Pune,Biryani,3,1,2,4.000000,,,6.000000
CUST091730,Ahmedabad,Desserts,2,0,2,5.000000,,,
CUST091502,Pune,Chinese,2,0,2,4.500000,,,
CUST169080,Mumbai,North Indian,2,0,2,4.000000,,,
CUST127109,Pune,Healthy,2,0,2,,,,
CUST073093,Ahmedabad,Chinese,2,0,2,4.500000,,,
CUST189398,Mumbai,Biryani,2,0,2,4.500000,,,
CUST177533,Chennai,Desserts,2,0,2,5.000000,,,
CUST056161,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST185117,Bengaluru,North Indian,2,0,2,,,,
CUST125772,Bengaluru,Pizza,2,0,2,4.000000,,,
CUST190933,Delhi,Chinese,2,0,2,5.000000,,,
CUST074117,Bengaluru,Pizza,2,0,2,5.000000,,,
CUST029289,Pune,South Indian,2,0,2,5.000000,,,
CUST144724,Bengaluru,Desserts,2,0,2,4.500000,,,
CUST095789,Mumbai,Fast Food,2,0,2,5.000000,,,
CUST036868,Pune,Fast Food,2,0,2,5.000000,,,
CUST006217,Bengaluru,Desserts,2,0,2,5.000000,,,
CUST126363,Chennai,Chinese,2,0,2,,,,
CUST088523,Delhi,Pizza,2,0,2,5.000000,,,
CUST143884,Mumbai,Desserts,2,0,2,,,,
CUST163138,Mumbai,Pizza,2,0,2,5.000000,,,
CUST149763,Bengaluru,Chinese,2,0,2,5.000000,,,
CUST028393,Mumbai,Biryani,2,0,2,5.000000,,,
CUST108213,Mumbai,Chinese,2,0,2,,,,
CUST169029,Ahmedabad,South Indian,2,0,2,5.000000,,,
CUST144553,Mumbai,Fast Food,2,0,2,,,,
CUST119768,Hyderabad,Chinese,2,0,2,4.000000,,,
CUST183320,Bengaluru,Desserts,3,1,2,4.666667,,,24.000000
CUST003035,Mumbai,North Indian,2,0,2,4.000000,,,
CUST177247,Pune,Chinese,2,0,2,4.000000,,,
CUST152565,Delhi,Biryani,2,0,2,,,,
CUST166756,Hyderabad,Biryani,2,0,2,,,,
CUST165044,Mumbai,North Indian,2,0,2,,,,
CUST161686,Ahmedabad,North Indian,3,1,2,,3.000000,,29.000000
CUST029222,Mumbai,Biryani,2,0,2,4.000000,,,
CUST088174,Hyderabad,Pizza,2,0,2,4.000000,,,
CUST175117,Mumbai,Biryani,2,0,2,5.000000,,,
CUST027396,Bengaluru,Chinese,2,0,2,,,,
CUST163707,Mumbai,Pizza,2,0,2,4.000000,,,
CUST030443,Bengaluru,Biryani,2,0,2,4.000000,,,
CUST005632,Hyderabad,South Indian,2,0,2,4.000000,,,
CUST112746,Bengaluru,South Indian,3,1,2,4.333333,,,18.000000
CUST093502,Mumbai,Healthy,2,0,2,,,,
CUST162945,Mumbai,Biryani,2,0,2,,,,
CUST158379,Mumbai,South Indian,2,0,2,,,,
CUST156083,Pune,North Indian,2,0,2,5.000000,,,
CUST195829,Bengaluru,Pizza,2,0,2,5.000000,,,
CUST072117,Delhi,Fast Food,2,0,2,4.000000,,,
CUST048828,Chennai,North Indian,2,0,2,4.000000,,,
CUST121927,Chennai,Chinese,2,0,2,4.500000,,,
CUST085108,Hyderabad,North Indian,2,0,2,5.000000,,,
CUST083531,Bengaluru,Fast Food,2,0,2,4.000000,,,
CUST153163,Hyderabad,Biryani,2,0,2,,,,
CUST166297,Delhi,South Indian,2,0,2,,,,
CUST106629,Bengaluru,Desserts,2,0,2,5.000000,,,
CUST059007,Kolkata,Healthy,2,0,2,4.000000,,,
CUST128459,Hyderabad,Chinese,2,0,2,4.000000,,,
CUST194193,Chennai,Biryani,2,0,2,4.500000,,,
CUST070618,Mumbai,Desserts,2,0,2,,,,
CUST161377,Kolkata,Pizza,2,0,2,5.000000,,,
CUST172047,Ahmedabad,Pizza,2,0,2,4.500000,,,
CUST188949,Bengaluru,Biryani,2,0,2,,,,
CUST027826,Hyderabad,Chinese,2,0,2,4.000000,,,
CUST164515,Pune,Biryani,2,0,2,4.000000,,,
CUST147881,Delhi,Pizza,2,0,2,,,,
CUST014226,Bengaluru,South Indian,2,0,2,,,,
CUST085355,Bengaluru,Chinese,2,0,2,5.000000,,,
CUST058536,Bengaluru,Fast Food,2,0,2,4.500000,,,
CUST037922,Kolkata,North Indian,2,0,2,5.000000,,,
CUST181689,Bengaluru,Biryani,2,0,2,4.000000,,,
CUST077912,Delhi,Desserts,2,0,2,5.000000,,,
CUST038330,Mumbai,Pizza,2,0,2,,,,
CUST095526,Chennai,Chinese,2,0,2,,,,
CUST006473,Mumbai,Fast Food,2,0,2,4.000000,,,
CUST138553,Chennai,Biryani,2,0,2,4.000000,,,
CUST140338,Bengaluru,Pizza,2,0,2,5.000000,,,
CUST183630,Bengaluru,North Indian,3,1,2,5.000000,,,33.000000
CUST069491,Bengaluru,Biryani,2,0,2,,,,
CUST053794,Bengaluru,Pizza,2,0,2,5.000000,,,
CUST189112,Chennai,Biryani,3,1,2,5.000000,,,10.000000
CUST189008,Pune,South Indian,2,0,2,5.000000,,,
CUST193301,Delhi,Chinese,2,0,2,4.000000,,,
CUST191329,Bengaluru,South Indian,2,0,2,5.000000,,,
CUST063719,Bengaluru,Pizza,2,0,2,5.000000,,,
CUST092859,Mumbai,Pizza,2,0,2,5.000000,,,
CUST103074,Bengaluru,North Indian,2,0,2,4.500000,,,
CUST145873,Bengaluru,South Indian,2,0,2,4.000000,,,
CUST060720,Delhi,Healthy,2,0,2,4.000000,,,
CUST173723,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST166788,Delhi,Desserts,2,0,2,4.500000,,,
CUST159973,Bengaluru,Biryani,2,0,2,,,,
CUST157081,Bengaluru,North Indian,3,1,2,,3.000000,,-6.000000
CUST141296,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST021596,Bengaluru,Chinese,2,0,2,,,,
CUST043100,Delhi,South Indian,3,1,2,4.500000,,,54.000000
CUST132767,Bengaluru,Pizza,2,0,2,,,,
CUST054358,Bengaluru,North Indian,2,0,2,4.500000,,,
CUST085475,Chennai,North Indian,2,0,2,4.000000,,,
CUST024728,Mumbai,Chinese,2,0,2,5.000000,,,
CUST023488,Chennai,Fast Food,2,0,2,5.000000,,,
CUST161285,Bengaluru,Biryani,2,0,2,4.000000,,,
CUST039013,Bengaluru,Fast Food,2,0,2,5.000000,,,
CUST198656,Hyderabad,Fast Food,2,0,2,5.000000,,,
CUST142972,Mumbai,South Indian,2,0,2,4.000000,,,
CUST105155,Mumbai,Biryani,2,0,2,5.000000,,,
CUST199925,Mumbai,South Indian,2,0,2,4.000000,,,
CUST033417,Delhi,Chinese,2,0,2,4.000000,,,
CUST059732,Chennai,Pizza,2,0,2,4.000000,,,
CUST000927,Ahmedabad,Biryani,2,0,2,,,,
CUST134498,Chennai,Healthy,2,0,2,4.000000,,,
CUST030538,Delhi,South Indian,2,0,2,4.000000,,,
CUST123571,Delhi,South Indian,2,0,2,,,,
CUST175214,Chennai,Fast Food,3,1,2,,2.000000,,36.000000
CUST116904,Mumbai,North Indian,2,0,2,5.000000,,,
CUST066248,Pune,Pizza,2,0,2,,,,
CUST067145,Mumbai,Biryani,2,0,2,,,,
CUST049635,Delhi,North Indian,2,0,2,,,,
CUST072317,Mumbai,Chinese,2,0,2,4.500000,,,
CUST033427,Mumbai,Pizza,2,0,2,4.000000,,,
CUST184458,Hyderabad,Biryani,2,0,2,5.000000,,,
CUST168266,Hyderabad,Chinese,3,1,2,,,,29.000000
CUST087054,Bengaluru,South Indian,3,1,2,4.500000,,,15.000000
CUST066498,Delhi,South Indian,2,0,2,5.000000,,,
CUST066847,Chennai,Biryani,2,0,2,5.000000,,,
CUST086414,Bengaluru,South Indian,2,0,2,5.000000,,,
CUST045391,Delhi,Chinese,2,0,2,4.000000,,,
CUST186672,Pune,Biryani,2,0,2,4.500000,,,
CUST109688,Delhi,Pizza,2,0,2,4.000000,,,
CUST195727,Chennai,Pizza,2,0,2,,,,
CUST192696,Mumbai,Desserts,2,0,2,,,,
CUST151157,Mumbai,Chinese,2,0,2,,,,
CUST129307,Delhi,Desserts,2,0,2,5.000000,,,
CUST138378,Kolkata,North Indian,2,0,2,,,,
CUST156357,Kolkata,Fast Food,2,0,2,,,,
CUST013320,Mumbai,Desserts,2,0,2,4.000000,,,
CUST063414,Chennai,Fast Food,2,0,2,,,,
CUST167566,Bengaluru,South Indian,2,0,2,5.000000,,,
CUST011391,Pune,Fast Food,2,0,2,5.000000,,,
CUST061829,Chennai,South Indian,2,0,2,4.500000,,,
CUST005029,Bengaluru,Biryani,2,0,2,,,,
CUST084457,Chennai,North Indian,2,0,2,,,,
CUST182789,Bengaluru,North Indian,2,0,2,4.000000,,,
CUST009969,Ahmedabad,Biryani,2,0,2,5.000000,,,
CUST016416,Bengaluru,Pizza,2,0,2,5.000000,,,
CUST013440,Bengaluru,Pizza,2,0,2,,,,
CUST074127,Delhi,North Indian,2,0,2,5.000000,,,
CUST040924,Delhi,North Indian,2,0,2,,,,
CUST084041,Bengaluru,South Indian,2,0,2,,,,
CUST093826,Bengaluru,North Indian,2,0,2,4.000000,,,
CUST050993,Chennai,South Indian,3,1,2,4.500000,,,13.000000
CUST078132,Ahmedabad,Desserts,2,0,2,5.000000,,,
CUST079945,Mumbai,Pizza,2,0,2,5.000000,,,
CUST010452,Delhi,Fast Food,2,0,2,5.000000,,,
CUST094505,Ahmedabad,Pizza,2,0,2,4.000000,,,
CUST154301,Kolkata,Fast Food,2,0,2,4.000000,,,
CUST176518,Mumbai,Biryani,3,1,2,,,,2.000000
CUST164807,Pune,Chinese,2,0,2,5.000000,,,
CUST147391,Mumbai,South Indian,2,0,2,4.000000,,,
CUST161693,Bengaluru,Biryani,3,1,2,4.500000,,,23.000000
CUST002968,Mumbai,Biryani,3,1,2,,2.000000,,21.000000
CUST140129,Bengaluru,North Indian,2,0,2,5.000000,,,
CUST139925,Mumbai,Biryani,2,0,2,4.000000,,,
CUST016549,Delhi,Pizza,2,0,2,5.000000,,,
